IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,East-Arjun-Nagar-CPCB,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,RK-Puram-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
343.37,181.65,243.3,254.95,65.62,261.85,152.93,136.05,104.6,124.45,91.83,240.45,101.75,310.65,254.05,290.52,12.25,210.0,299.9,348.5,9.52,343.52,184.55,320.67,281.75,95.99,263.15,92.25
13.95,265.27,266.2,186.97,63.77,93.7,129.35,142.6,28.62,134.05,93.55,234.88,179.06,335.18,245.7,318.65,29.15,229.25,325.62,192.35,180.35,324.15,184.7,315.43,245.25,192.49,14.55,264.3
82.06,267.57,280.75,108.72,69.62,29.45,48.1,168.7,36.72,200.95,43.77,321.15,65.81,118.85,221.22,254.73,40.95,178.0,189.9,64.83,95.1,311.52,58.88,240.2,113.0,24.48,16.85,36.05
77.18,179.33,133.57,78.31,57.06,83.65,78.88,173.93,42.35,262.77,147.73,262.1,82.09,58.27,164.53,46.83,88.4,125.75,62.9,81.35,95.58,46.2,83.85,24.0,88.75,24.23,74.62,39.17
119.97,64.57,72.38,90.76,146.19,107.28,90.6,236.95,42.75,248.22,186.57,108.83,108.06,63.58,129.23,75.3,106.25,101.25,109.22,89.85,86.67,76.55,98.47,76.38,82.75,54.61,94.35,74.3
142.56,115.75,85.73,128.25,185.76,160.68,99.25,273.35,56.62,272.15,296.07,21.88,128.81,76.62,112.15,101.62,120.67,147.5,120.38,93.82,130.35,80.12,109.43,101.07,96.5,132.15,130.43,59.03
161.38,142.2,88.38,151.29,207.18,182.95,109.03,315.35,110.62,305.53,311.32,42.1,161.05,125.08,105.53,112.2,149.15,141.25,131.68,94.12,133.47,116.88,166.23,112.0,105.25,151.77,154.8,155.82
178.29,166.88,103.15,180.99,202.13,194.3,117.55,339.6,141.65,331.5,323.27,70.32,175.79,106.53,124.18,124.22,170.2,176.5,175.82,113.53,179.6,136.53,158.2,145.72,94.75,166.33,179.05,208.51588235294116
151.86470588235292,182.75,79.98,171.48,194.33,192.03,136.35,326.4,144.5,86.67,338.2,81.12,182.93,132.65,133.28,127.1,158.9,183.25,179.02,116.55,178.98,141.8,236.85,150.3,96.5,168.16,191.38,167.92764705882354
123.15466666666667,208.32,124.62,193.76,192.53,202.2,143.53,155.84764705882353,148.38,93.6,93.65,92.7,186.34,145.55,179.57,129.03,179.9,221.75,193.08,118.55,200.9,138.23,219.82,159.22,85.25,185.2,190.75,194.7088235294118
184.92,210.38,101.28,186.78,190.94,182.55,143.82,153.14000000000001,149.85,259.25,99.68,46.2,179.0,164.3,134.65,120.45,162.4,132.5,147.43,113.17,202.68,143.0,217.38,153.12,101.75,190.65,172.38,207.4558823529412
195.8,209.07,103.9,186.83,195.25,195.55,131.12,156.09,154.17,14.52,23.12,68.25,183.26,155.43,162.85,132.18,180.43,239.0,186.32,114.3,220.27,162.5,219.55,179.85,90.5,201.46,184.5,207.16823529411764
204.03,220.23,68.15,199.37,216.25,196.7,186.95,151.336875,157.18,17.7,28.35,111.3,187.95,168.2,222.05,134.3,209.57,239.75,202.55,114.35,230.52,175.0,221.7,192.68,33.5,218.1,218.6,198.13470588235293
192.92,248.82,87.55,191.69,211.14,187.78,188.32,140.05312500000002,165.15,96.05,33.88,141.45,196.33,179.88,222.72,130.78,244.22,245.5,201.32,101.38,232.75,193.35,218.7,201.4,80.75,224.3,206.2,215.7958823529412
202.61,254.53,159.55,207.51,211.87,189.1,192.47,141.79375,179.18,53.0,34.35,144.65,202.39,176.8,207.9,177.02,263.48,262.25,212.85,101.53,241.03,185.97,227.47,200.5,26.5,207.45,222.4,215.28411764705882
222.84,245.0,283.33,211.3,213.31,163.2,176.18,141.29062499999998,175.55,44.17,32.0,133.43,206.44,190.78,202.45,203.97,261.78,248.5,188.85,93.8,232.9,193.5,227.3,197.2,21.5,220.45,200.93,223.90529411764706
217.38,268.38,186.6,228.11,202.84,165.68,196.07,129.49374999999998,184.62,94.4,36.48,163.85,218.23,189.7,211.7,205.55,269.15,246.5,225.25,113.7,239.88,156.97,226.95,191.45,69.75,229.48,220.8,220.74882352941177
219.0,260.62,126.7,221.38,199.62,184.15,202.07,128.3475,175.65,92.15,23.9,151.65,222.77,181.85,187.95,170.43,275.62,229.5,211.18,117.45,230.4,194.47,228.82,193.18,226.25,204.79,217.9,225.55352941176469
214.85,242.05,250.62,222.69,220.15,189.32,186.95,131.24875,176.45,71.53,32.22,141.85,231.61,200.53,197.88,201.72,252.45,241.5,204.2,111.85,236.53,190.75,227.28,197.98,212.0,232.4,222.85,193.0141176470588
238.56,259.65,234.95,247.06,227.13,251.03,223.48,146.1225,179.8,88.28,51.17,163.2,250.32,212.27,220.43,224.27,262.9,228.0,262.5,136.05,248.07,244.77,233.55,205.22,231.0,262.51,226.02,223.87058823529412
258.88,257.45,229.3,244.81,268.0,297.3,218.93,162.2435294117647,177.9,89.15,65.15,159.3,256.24,211.9,216.8,232.15,264.2,230.5,263.9,135.88,260.15,250.08,243.82,207.47,272.75,255.84,225.88,234.71235294117645
280.5,273.95,227.6,266.81,142.16,298.4,250.88,133.56882352941173,183.15,96.58,84.43,177.32,267.37,233.25,226.45,245.5,283.8,232.25,264.7,201.97,293.73,263.0,249.82,210.58,272.5,282.42,236.65,228.25823529411764
281.75,277.23,235.62,263.83,100.3,308.93,252.6,122.68823529411763,184.05,100.28,94.35,186.95,277.28,233.18,222.12,249.68,302.12,230.0,269.32,211.35,315.7,274.15,259.45,264.62,280.0,298.99,265.32,242.91470588235296
278.98,283.6,230.65,271.54,96.54,323.32,261.17,134.0141176470588,182.68,108.78,100.8,189.85,287.25,239.8,223.93,251.18,296.95,231.25,277.48,236.22,324.05,279.95,286.05,256.73,280.0,309.68,259.48,323.25
283.17,299.42,236.98,283.38,79.38,330.75,261.68,87.3,176.07,104.28,105.38,193.15,274.05,240.75,221.97,257.05,305.15,219.25,282.88,246.18,322.12,293.8,268.62,272.15,280.5,313.73,255.45,335.68
307.88,292.95,241.75,221.6283333333333,86.09,327.62,256.02,81.55,177.3,110.35,110.28,198.93,294.68,237.07,225.17,256.7,312.23,224.0,291.93,247.25,334.8,293.35,276.7,279.55,282.75,322.4,268.7,343.02
305.6,297.05,237.43,208.37555555555556,82.31,318.93,270.25,98.2,184.27,112.1,111.1,196.85,292.32,248.85,234.4,262.2,309.4,226.5,284.22,250.68,334.17,288.9,292.73,297.35,282.0,199.66888888888892,273.97,346.52
308.22,311.07,233.8,290.46,76.43,339.95,270.1,110.2,185.78,111.03,110.62,197.12,297.63,257.12,231.35,266.65,316.82,217.25,285.8,245.85,338.65,289.82,292.52,288.22,282.25,308.9,274.48,347.77
317.6,312.02,236.08,289.74,65.48,333.05,263.45,118.58,179.57,115.05,113.68,203.48,311.4,262.68,251.07,261.75,307.43,224.0,282.83,269.62,341.25,290.17,297.15,292.9,283.0,320.13,274.75,346.75
319.84,288.15,231.53,293.3,46.54,338.9,281.1,113.98,168.72,115.4,114.55,194.98,317.02,261.02,259.48,270.7,323.3,219.75,284.62,288.98,342.6,286.98,181.1661111111111,296.12,282.5,311.3,280.5,341.78
326.63,272.43,213.9,305.13,135.81,329.52,303.22,102.03,237.88,117.3,116.03,209.17,319.05,255.9,254.62,282.48,340.6,184.0,281.95,284.7,343.3,261.75,172.78058823529415,292.35,278.75,299.73,281.1,302.17
312.72,257.8,198.6,290.98,244.79,320.4,286.7,71.43,152.72,121.12,122.25,205.5,218.96,243.15,268.43,292.95,311.55,190.75,278.2,224.25,279.02,148.65,318.98,261.77,272.5,264.48,240.5,292.2
300.78,249.6,208.62,275.66,137.54,292.6,286.52,71.1,178.43,120.38,94.7,161.75,201.63,250.55,277.8,303.0,306.35,203.75,268.83,81.62,292.5,193.53,275.35,269.2,255.5,272.95,233.1,279.7
151.56437499999998,229.62,190.38,289.15,196.5,307.17,284.98,71.05,84.97,112.67,82.28,166.88,207.95,251.2,249.17,262.98,305.1,222.5,261.0,187.93,307.23,161.53,258.65,262.5,257.25,277.25,236.12,275.08
164.70500000000004,271.38,237.53,244.04,221.71,314.58,253.8,60.43,177.32,107.15,63.2,157.38,248.71,251.27,205.43,258.32,269.85,225.25,264.15,130.07,249.78,202.1,246.22,209.05,238.75,285.07,227.25,295.05
168.55647058823527,268.4,237.35,227.19,209.75,317.2,192.45,19.7,181.8,101.2,43.62,175.35,258.9,197.43,210.55,257.5,270.25,224.75,264.43,136.38,257.2,227.12,240.85,211.97,235.5,263.94,230.65,281.15
178.686875,258.17,214.47,245.1,195.57,299.85,221.3,29.15,184.18,99.28,59.65,178.43,262.0,229.73,213.68,252.7,269.82,230.0,261.42,169.77,250.0,243.55,241.05,209.62,93.0,263.28,224.8,282.77
153.36624999999998,260.32,237.18,255.28,149.43,308.95,236.95,40.67,186.62,96.88,80.35,185.97,261.46,238.0,223.32,247.78,274.23,238.25,255.72,192.57,268.15,239.85,239.97,214.4,256.0,278.37,223.35,283.98
253.56,265.6,231.45,262.85,181.24,285.98,219.95,36.83,185.25,102.03,75.8,185.95,259.81,227.32,208.65,247.52,272.48,232.25,264.3,180.07,263.55,262.05,242.73,215.47,248.25,275.82,230.95,305.12
277.78,263.1,232.7,267.36,126.95,298.67,270.12,65.2,181.7,95.12,71.07,187.07,257.63,227.35,223.03,249.82,272.45,234.75,266.0,238.57,306.12,269.55,254.5,212.5,265.0,267.96,230.6,285.6
272.03,254.25,231.97,263.2,106.03,303.98,239.47,61.1,184.6,98.45,82.78,185.73,258.09,227.2,216.72,252.72,296.95,231.5,268.9,263.73,295.93,261.6,255.55,274.35,268.25,244.69,227.4,282.0
276.2,253.95,213.75,260.37,130.88,303.07,247.82,61.28,182.85,90.95,86.25,176.95,252.09,231.57,187.2,242.72,305.0,231.0,267.67,239.05,270.72,247.02,237.3,255.62,266.25,248.59,223.47,285.02
269.1,245.75,221.0,254.67,185.22,225.28,244.18,52.1,179.3,91.15,44.52,146.8,252.93,231.9,197.18,245.23,271.55,239.0,259.5,214.1,256.45,244.82,245.9,212.93,252.75,251.24,226.07,268.52
262.19,253.08,222.25,255.88,185.21,275.52,249.07,47.83,183.47,92.03,71.57,173.12,260.91,223.47,219.7,240.22,268.08,235.75,261.85,207.6,278.5,250.05,250.4,214.48,264.0,265.19,230.3,281.08
264.48,270.35,228.72,274.2,154.68,303.15,255.12,60.7,182.28,94.35,86.25,188.98,268.66,233.12,217.25,248.58,284.7,227.5,269.23,234.15,296.07,266.62,254.4,212.5,274.25,282.83,240.43,299.72
273.88,274.0,233.62,279.94,133.13,315.6,253.57,66.25,185.6,97.15,90.22,190.05,269.05,232.12,217.28,250.83,298.38,229.25,268.48,225.57,303.57,268.93,259.15,240.05,275.5,291.25,252.55,306.57
296.73,275.12,232.85,290.23,100.31,308.38,258.85,70.55,177.65,98.6,88.0,190.82,266.4,234.7,219.7,247.55,296.9,228.75,270.95,221.33,298.77,267.38,265.23,242.97,278.25,292.44,265.93,312.32
279.17,273.73,229.85,282.12,97.72,317.1,255.3,72.88,179.57,100.17,84.08,184.15,262.06,239.8,224.22,255.2,249.8,228.25,275.65,210.6,306.9,273.33,258.8,242.0,278.75,288.36,269.62,313.77
290.54,276.6,227.2,288.07,96.27,316.83,261.88,76.0,183.83,100.45,94.4,180.05,263.18,236.93,217.7,250.3,234.12294117647056,221.75,269.83,230.9,306.02,274.05,248.25,235.95,279.75,290.6,249.25,305.7
301.64,282.2,227.4,276.44,86.41,318.6,264.93,65.62,182.78,92.3,82.58,181.12,259.66,234.95,214.43,248.5,227.29529411764705,232.25,274.23,213.43,303.43,278.25,265.0,255.97,277.25,295.63,254.85,309.9
289.37,271.48,236.45,276.75,138.84,319.27,252.28,83.75,182.82,100.92,82.45,180.62,258.09,239.15,218.57,249.93,298.8,225.0,270.97,218.77,302.88,263.4,269.9,255.55,266.25,296.22,234.5,319.45
283.31,275.5,234.75,286.7,82.55,314.33,254.47,65.9,180.18,103.6,80.42,188.6,263.67,241.77,220.85,251.42,291.27,226.25,271.75,217.6,311.88,259.8,277.83,239.82,278.75,301.5,254.55,313.48
287.55,279.93,233.62,282.67,84.08,318.02,261.43,65.67,179.28,102.88,77.55,186.72,266.54,241.18,215.73,254.55,299.3,227.5,273.58,211.35,300.4,267.88,272.95,222.4,270.5,306.75,259.18,313.6
287.65,272.75,229.12,276.31,86.78,315.92,259.92,71.72,181.28,101.05,75.55,189.75,264.98,233.15,217.65,249.33,300.68,228.25,264.23,220.5,299.6,262.43,275.0,229.22,271.75,280.25,253.67,305.02
251.84,259.98,211.17,263.24,123.27,323.93,265.15,62.45,184.35,97.5,76.35,181.83,266.87,225.7,220.18,246.7,270.9,235.25,264.82,211.9,271.95,266.3,151.2525,216.35,269.0,277.72,232.68,291.77
258.31,241.48,217.82,254.0,154.55,228.9,254.3,33.77,183.92,109.45,45.0,164.33,259.88,193.42647058823528,202.45,230.35,271.58,239.75,264.68,194.4,250.67,239.23,263.85,211.3,248.75,234.67,231.9,271.98
252.43,247.93,246.9,238.73,152.95,206.32,264.9,16.65,184.62,96.6,64.5,158.72,251.88,191.3166666666667,234.35,222.6,270.67,243.0,231.32,97.78,270.78,262.17,253.93,204.65,227.75,233.74,233.88,268.42
291.64,251.73,257.9,235.4,57.03,183.43,268.88,105.5,182.73,84.9,36.3,150.83,246.54,167.8653333333333,236.22,216.53,275.2,239.5,224.03,304.47,303.2,217.22,252.02,199.1,151.25,232.53,240.08,270.65
231.38,244.0,248.65,232.98,190.38,187.47,233.12,64.75,182.82,87.88,33.78,143.07,243.84,173.10466666666667,229.07,209.95,156.06470588235297,247.25,229.92,135.45,256.12,211.38,253.47,205.18,25.0,232.8,234.2,274.02
223.06,252.95,246.82,235.8,149.25,212.18,211.35,38.05,185.62,87.83,34.33,144.62,248.44,152.23466666666667,204.15,213.62,175.80529411764704,243.5,240.0,83.6,248.68,187.0,254.77,211.28,22.75,223.53,231.4,265.52
248.75,252.4,238.95,242.22,177.69,187.32,228.28,41.62,185.38,92.8,49.8,141.2,250.79,130.57333333333332,196.8,220.52,187.37411764705882,241.75,244.95,137.47,273.77,241.03,257.4,211.72,22.25,237.66,233.1,268.62
236.5,259.75,239.82,241.89,196.05,211.4,253.17,49.3,184.75,92.95,52.9,138.03,247.55,147.90866666666665,212.7,219.38,186.3435294117647,244.25,247.73,149.5,296.4,254.2,254.85,213.3,261.0,229.89,234.6,273.83
168.55428571428573,253.7,229.95,253.24,144.74,160.41333333333333,262.65,51.55,185.4,99.77,66.78,151.53,256.44,151.9613333333333,211.8,231.97,185.3064705882353,247.5,256.38,185.68,302.45,245.73,269.45,210.88,268.25,263.13,238.02,284.98
186.39600000000004,254.12,232.18,247.66,113.94,168.472,226.93,47.0,178.35,96.62,62.17,153.45,258.2,153.09133333333332,205.4,229.78,211.1223529411765,246.25,261.77,177.38,293.27,236.43,259.42,211.6,229.25,252.07,229.5,284.35
202.621875,254.03,239.78,245.65,112.55,171.6726666666667,194.85,32.2,178.78,109.83,34.8,146.03,266.06,150.5366666666667,207.33,243.17,197.8464705882353,247.0,263.35,251.88,252.62,225.05,265.25,211.4,224.0,231.29,228.8,278.52
189.530625,242.5,236.77,236.78,140.65,181.63199999999998,201.18,25.55,180.28,110.65,18.07,152.53,249.97,148.84133333333332,193.7,250.8,195.56117647058824,235.5,265.45,163.6,241.07,220.03,252.68,209.2,242.25,229.3,230.12,256.02
178.24374999999998,254.85,230.55,236.28,177.58,179.75799999999995,233.55,40.8,181.62,95.17,45.18,152.6,256.43,158.63066666666666,207.88,237.78,197.26470588235293,243.75,252.25,174.85,253.97,240.6,249.73,213.82,231.75,253.29,226.8,254.7
192.11529411764707,254.92,213.65,251.39,180.4,209.71266666666665,246.8,42.58,182.4,94.22,66.03,173.62,263.16,166.598,218.15,230.35,206.5829411764706,241.5,257.38,183.95,263.5,248.38,256.3,215.8,253.25,249.84,228.07,266.62
202.8175,256.2,221.15,261.57,239.77,218.84466666666668,252.47,50.23,182.88,88.22,75.4,172.93,267.16,170.66066666666666,218.57,238.3,220.8858823529412,240.75,257.4,202.0,272.65,254.05,253.5,215.65,267.5,272.35,231.5,275.5
268.2,257.55,230.45,274.46,191.93,309.15,253.8,54.83,182.9,94.08,81.72,187.62,272.5,188.448125,227.32,242.1,236.97823529411767,233.75,262.72,183.2,279.3,254.1,257.5,214.85,263.25,280.87,229.22,290.65
269.59,272.95,228.98,273.61,242.84,298.48,256.1,66.45,185.07,93.5,82.33,186.9,269.87,184.3835294117647,223.3,248.9,282.6,230.0,266.2,196.72,293.38,260.25,273.7,214.0,273.75,283.62,247.6,303.02
274.28,274.2,236.93,275.61,130.04,319.38,255.15,68.15,182.62,100.3,91.05,185.25,266.45,211.509375,224.8,252.1,293.8,229.75,267.72,212.97,300.38,277.85,274.85,233.88,276.5,288.69,264.02,310.55
281.23,279.38,238.05,285.06,119.53,323.67,258.82,72.3,189.95,114.7,103.25,183.15,288.72,232.7,230.3,260.85,301.62,226.25,281.75,233.23,300.27,282.92,286.97,257.33,276.0,296.53,246.6,305.32
293.63,283.0,235.7,303.67,98.13,321.23,264.17,74.12,179.35,110.7,99.5,188.78,307.75,243.73,248.0,260.48,310.6,223.0,283.07,215.73,297.88,286.73,297.83,249.75,276.25,284.62,247.28,314.0
277.78,283.98,240.15,289.1,81.58,313.5,268.73,82.25,178.27,106.97,104.95,193.78,297.24,243.25,248.48,253.85,322.73,231.0,281.05,225.0,317.2,299.15,298.6,274.62,270.75,290.68,263.52,321.52
297.16,275.77,228.85,290.0,69.81,288.95,265.55,137.87437500000001,183.52,105.55,111.9,201.0,284.48,239.43,250.97,256.43,318.6,222.75,277.75,258.28,342.08,289.12,281.65,248.05,280.75,307.03,260.47,312.4
322.95,277.23,229.93,303.04,68.83,324.45,270.85,143.609375,183.95,106.12,111.38,196.32,284.22,228.4,246.82,262.38,308.35,225.0,267.38,266.2,344.02,291.83,280.4,275.67,280.5,292.46,262.6,320.57
321.61,278.88,228.38,296.77,52.82,309.4,262.67,122.9,201.85,115.22,111.88,179.7,286.2,246.05,254.2,268.32,332.75,231.5,266.4,296.12,338.2,287.83,291.3,294.72,280.0,307.75,251.62,327.35
343.71,271.12,236.52,303.65,108.88,312.15,295.23,128.52,257.12,113.5,109.55,185.25,307.45,269.02,215.47,269.18,332.85,232.75,268.05,322.32,342.32,276.3,298.38,296.05,274.75,320.14,252.95,307.95
329.62,296.45,113.0,307.5,153.02,286.8,329.62,121.28,149.65,126.78,106.35,249.85,98.84,264.18,274.45,294.7,335.38,208.25,256.65,342.9,337.9,243.4,260.77,286.52,146.75,266.56,224.38,336.78
331.56,300.85,196.82,313.67,253.65,165.35,338.5,123.92,64.58,94.88,112.35,226.32,94.77,273.35,273.88,198.2,335.95,204.25,211.82,173.25,331.38,282.27,263.75,265.88,153.5,80.91,242.4,221.75
91.68,245.47,192.52,286.3,186.72,196.88,342.77,127.6,61.2,78.03,59.6,208.05,140.99,268.12,253.72,142.6,159.85,256.75,182.4,65.1,205.5,54.15,254.18,223.03,164.5,190.03,186.95,267.07
97.92,253.35,210.1,269.83,238.23,239.47,342.7,85.2,61.25,92.22,36.55,183.9,171.73,267.77,226.05,135.22,192.12,212.25,220.75,78.28,187.27,160.65,284.1,173.47,244.5,217.66,190.75,271.17
200.7,248.35,236.6,215.48,203.88,195.35,342.7,133.22,168.12,82.65,38.03,132.82,232.7,235.4,212.95,199.65,248.55,235.5,226.55,106.18,226.8,187.03,238.45,191.88,232.5,245.99,221.12,274.62
236.34,248.1,246.55,224.4,189.9,203.95,281.12,24.38,183.38,82.08,57.45,140.05,254.84,203.78,201.0,209.72,276.6,243.5,228.25,140.25,252.5,209.65,243.93,211.43,238.25,263.04,223.8,276.15
234.52,256.23,240.17,231.98,183.51,242.22,229.98,34.77,184.08,84.3,54.97,133.67,248.44,209.27,215.02,214.97,272.42,243.0,235.9,203.45,255.73,247.25,246.75,215.1,239.75,256.36,224.5,274.75
239.95,259.32,232.7,235.59,204.04,194.77,220.73,29.02,181.07,82.88,48.25,142.12,252.0,212.12,213.88,220.9,255.27,246.5,237.25,132.22,253.72,248.9,250.43,204.45,226.5,244.89,230.6,275.38
243.74,244.38,254.92,236.64,203.84,217.32,202.8,29.68,180.97,90.1,56.85,153.45,249.0,211.7,212.12,217.28,265.17,249.75,244.98,151.85,252.03,245.3,252.28,207.15,214.75,224.33,226.12,265.15
241.3,254.82,239.93,245.11,211.47,232.12,215.75,37.5,183.92,89.42,45.52,162.85,254.68,214.75,209.8,228.03,271.22,246.5,256.75,154.27,256.1,243.4,252.75,208.05,147.5,234.02,231.62,268.62
266.53,254.55,226.93,245.33,207.55,232.55,231.23,38.12,183.6,88.5,44.3,150.12,255.02,231.3,212.85,231.35,271.02,239.25,256.85,156.1,250.8,242.2,259.68,214.85,109.25,253.76,234.1,274.45
272.41,253.35,228.7,257.83,208.46,293.18,247.47,45.67,181.25,92.3,59.25,166.8,259.37,233.82,211.3,243.07,270.4,241.5,261.83,195.43,261.0,251.57,257.07,214.6,249.0,258.53,231.57,270.97
272.97,260.73,228.55,261.79,208.4,296.07,254.73,57.8,181.82,94.22,78.47,191.9,267.78,231.48,218.7,244.32,276.4,236.5,265.9,222.1,284.05,256.7,261.1,213.9,272.5,260.56,232.75,275.77
269.66,270.25,231.68,274.59,163.49,290.3,252.65,61.12,184.2,90.65,80.92,190.28,264.64,230.97,217.22,251.62,285.9,230.75,271.5,213.55,283.95,256.52,270.8,213.5,271.75,278.24,236.2,294.98
272.15,268.55,230.45,268.69,158.27,275.5,252.15,65.12,182.05,92.12,80.5,190.42,273.08,232.15,219.1,249.0,286.3,231.5,264.52,215.82,291.3,264.3,265.17,212.3,277.0,274.48,236.5,295.52
281.08,269.3,225.27,278.43,124.01,296.33,253.88,64.03,182.1,95.67,79.95,188.15,265.62,234.97,230.97,248.73,295.45,232.25,272.8,212.6,305.38,272.68,268.42,220.9,266.5,294.08,241.62,304.68
286.98,281.45,226.55,285.96,87.39,324.68,253.85,75.75,183.4,108.3,97.88,186.9,271.42,248.25,231.78,253.15,296.27,219.75,277.27,264.1,320.9,261.28,283.1,262.73,281.0,296.93,270.92,317.95
311.58,284.0,243.47,302.43,86.36,320.15,261.98,104.5,179.77,112.75,99.75,187.08,285.84,247.9,254.7,257.45,309.0,227.0,284.57,238.47,333.45,289.1,294.62,224.68,283.25,303.76,261.52,315.33
296.67,283.0,238.4,285.55,78.95,315.3,260.73,96.25,184.15,107.4,105.62,197.32,280.06,247.93,239.18,265.98,304.2,221.75,275.62,272.98,343.23,300.05,274.32,223.97,280.75,323.02,247.8,312.98
307.2,269.23,241.8,280.33,84.7,309.02,261.52,119.97,227.17,114.03,115.9,207.53,289.19,255.5,236.7,261.43,301.5,218.75,291.42,261.77,330.0,298.73,274.3,231.97,278.5,318.8,187.95823529411766,302.3
300.65,278.55,232.9,282.46,71.29,324.25,267.0,73.85,202.15,109.65,102.2,188.98,303.51,241.88,249.12,265.62,313.32,227.0,270.8,219.7,317.45,292.7,275.75,234.78,278.75,296.17,258.35,318.8
310.08,271.68,225.95,282.59,88.37,315.08,260.6,81.6,179.65,105.5,98.38,187.68,269.18,245.3,206.25,252.92,293.25,226.25,270.92,222.43,296.27,291.8,255.75,256.27,280.25,300.45,252.78,316.25
281.56,270.8,220.62,277.34,101.53,255.43,269.68,84.03,182.88,93.83,77.22,179.38,260.8,245.05,230.84882352941173,255.5,311.02,231.5,269.8,237.93,293.98,295.62,265.4,285.23,267.25,285.43,229.68,301.23
280.15,251.23,202.02,263.68,73.23,239.58294117647057,239.62,86.65,182.75,100.55,70.55,182.68,265.02,228.9,240.50588235294117,233.3,285.9,239.0,242.68,257.5,335.25,275.9,244.77,279.6,203.0,266.66,227.18,277.43
188.17812500000002,232.25,153.25,250.46,75.58,200.1170588235294,194.95,114.08,104.55,68.9,75.32,150.17,194.9,227.38,237.0705882352941,204.1,236.97,302.5,199.18,263.43,335.73,273.4,251.57,319.32,257.25,206.5,216.53,267.18
252.92,242.73,210.25,150.38,180.58,182.60647058823528,339.62,118.0,41.7,82.47,61.9,253.5,86.38,222.0,227.0105882352941,186.0,170.1,238.75,213.32,48.8,317.62,228.85,295.65,314.35,143.75,263.38,159.8,266.12
290.0,284.02,218.12,288.43,195.19,179.02235294117648,202.38,79.53,55.02,126.22,45.8,244.88,191.01,153.65,229.98411764705884,299.9,320.7,210.5,246.43,65.03,192.1,99.05,292.1,178.9,26.0,267.31,237.57,241.62
104.64,257.8,228.18,236.81,161.24,169.82294117647058,22.9,6.4,153.43,94.15,65.0,149.6,251.8,297.77,231.27529411764704,247.75,270.42,238.75,270.27,46.88,311.1,118.38,248.07,208.25,26.0,261.35,222.18,296.62
226.93,274.55,227.02,230.31,182.06,155.1229411764706,22.9,22.15,184.32,86.75,79.4,181.88,263.78,245.53,231.69294117647058,233.18,273.58,237.75,233.0,164.55,265.25,201.15,247.3,204.75,61.75,281.12,230.18,311.7
261.9,274.12,213.92,249.7,118.19,132.21823529411765,45.7,64.4,185.03,95.48,59.48,182.88,258.0,227.32,236.5935294117647,247.35,287.7,231.25,246.55,233.82,278.17,217.57,249.98,214.0,230.25,288.52,230.03,313.73
258.24,266.25,237.7,252.93,108.4,144.4876470588235,245.98,63.5,184.62,91.62,42.58,179.92,258.44,227.35,231.39764705882354,248.12,288.88,243.0,269.08,239.25,270.0,254.45,241.27,244.78,61.5,273.79,227.05,310.35
253.7,257.85,236.9,259.1,137.91,150.546,234.85,22.02,179.6,99.32,39.08,166.35,255.63,225.72,221.2329411764706,248.23,249.93,237.75,272.85,164.55,261.23,243.85,273.05,209.0,223.0,247.59,232.82,274.15
272.67,260.0,233.85,260.69,112.81,158.26866666666666,263.4,26.9,181.43,97.58,60.0,162.18,263.08,230.53,227.88647058823528,245.52,273.95,236.0,265.57,226.35,258.73,247.0,263.1,213.07,247.75,263.35,229.62,296.62
259.16,251.32,227.45,271.72,131.39,151.92333333333332,247.32,20.8,179.93,98.6,38.38,148.38,262.64,233.45,221.9225,239.75,263.88,242.25,261.6,248.52,278.45,262.82,252.82,211.5,75.25,243.68,227.75,272.75
260.39,259.0,230.25,239.19,184.57,181.62733333333335,254.75,23.4,181.8,90.25,38.45,145.5,261.69,232.12,214.88,240.93,261.93,239.25,267.35,209.28,256.48,250.4,244.32,212.0,21.75,223.19,226.78,267.1
265.07,254.22,226.72,257.16,139.19,176.65399999999997,255.2,40.07,182.85,95.93,73.33,176.82,256.73,235.38,214.398125,245.77,266.15,236.5,267.23,205.25,283.2,253.9,256.68,213.1,250.0,254.47,231.07,272.4
272.83,264.48,227.85,272.84,180.5,189.744,256.82,58.02,181.2,96.4,71.42,184.43,263.89,230.15,197.95125000000002,249.45,272.8,231.75,270.73,207.15,287.62,258.67,268.75,212.23,273.25,262.97,233.1,275.65
276.42,271.35,230.07,281.05,120.29,203.6,254.43,70.7,183.42,97.25,82.4,190.82,267.61,228.12,196.10500000000002,246.4,287.48,228.75,268.42,217.62,289.0,263.48,272.57,213.62,273.25,280.61,236.22,296.52
281.67,272.18,226.8,265.76,243.65,305.8,252.88,62.47,183.05,92.47,83.95,187.15,264.69,224.85,186.21125,251.52,287.58,224.75,267.95,230.68,287.43,267.15,255.18,232.38,273.5,276.74,242.93,299.62
