IHBAS-CPCB,Shadipur-CPCB,RK-Puram-DPCC,NSIT-Dwarka-CPCB
0.05,0.01,0.016666666666666666,0.07
0.05,0.02,0.025,0.07
0.05,0.0,0.05000000000000001,0.07
0.05,0.0,0.0625,0.08
0.03,0.0,0.043750000000000004,0.07
0.01,0.01,0.0,0.07
0.01,0.02,0.05,0.08
0.02,0.03,0.1,0.08
0.03,0.03,0.1,-0.02
0.03,0.03,0.1,-0.17
0.04,0.03,0.1,-0.16
0.04,0.03,0.08,-0.17
0.03,0.04,0.08,0.05
0.03,0.04,0.1,0.08
0.03,0.04,0.05,0.09
0.03,0.04,0.03,0.1
0.03200000000000001,0.04,0.1,0.11
0.04,0.04,0.08,0.09
0.03,0.05,0.1,0.01
0.03,0.04,0.1,0.03
0.029333333333333336,0.04,0.1,0.09
0.03,0.03,0.06857142857142857,0.09
0.03,0.04,0.06333333333333334,0.08
0.03,0.02,0.07500000000000001,0.07
0.04,0.02,0.046,0.06
0.04,0.01,0.0575,0.05
0.04,0.02,0.0575,0.06
0.03,0.0,0.066,0.06
0.01,0.0,0.0,0.06
0.0,0.01,0.03,0.06
0.0,0.02,0.1,0.08
0.01,0.03,0.1,0.09
0.01,0.03,0.1,0.06
0.01,0.03,0.1,0.03
0.01,0.03,0.1,0.05
0.01,0.03,0.1,0.07
0.01,0.03,0.1,0.08
0.0,0.04,0.1,0.09
0.01,0.04,0.1,0.09
0.01,0.04,0.1,0.1
0.02,0.04,0.1,0.09
0.03,0.04,0.1,0.08
0.03,0.04,0.1,0.05
0.02,0.05,0.1,0.04
0.01,0.04,0.1,0.08
0.0,0.03,0.0,0.07
0.01,0.02,0.0,0.06
0.03,0.02,0.042857142857142864,0.05
0.04,0.0,0.0,0.04
0.04,0.01,0.025714285714285714,0.04
0.04,0.0,0.022857142857142857,0.05
0.02,0.01,0.037142857142857144,0.06
0.01,0.0,0.0,0.07
0.0,0.02,0.0,0.08
0.0,0.02,0.08,0.09
0.01,0.03,0.08,0.09
0.01,0.04,0.1,0.09
0.01,0.04,0.1,0.09
0.01,0.04,0.1,0.1
0.01,0.04,0.1,0.1
0.01,0.05,0.1,0.1
0.02,0.05,0.1,0.04
0.02,0.05,0.1,-0.05
0.03,0.05,0.1,-0.1
0.03,0.06,0.1,-0.13
0.03,0.05,0.18,-0.16
0.03,0.06,0.2,-0.16
0.03,0.05,0.2,-0.14
0.03,0.05,0.05,-0.08
0.03,0.04,0.0,0.08
0.03,0.04,0.0,0.08
0.03,0.04,0.08333333333333333,0.07
0.03,0.03,0.04,0.06
0.04,0.02,0.041666666666666664,0.06
0.03,0.02,0.04,0.07
0.02,0.02,0.05000000000000001,0.07
0.01,0.02,0.05,0.08
0.0,0.03,0.0,0.08
0.0,0.03,0.1,0.09
0.0,0.04,0.1,0.1
0.0,0.04,0.1,0.1
0.01,0.04,0.1,0.1
0.01,0.04,0.1,0.06
0.01,0.05,0.1,0.07
0.01,0.04,0.1,0.07
0.01,0.05,0.05,0.03
0.01,0.04,0.1,-0.05
0.01,0.05,0.1,-0.13
0.01,0.05,0.1,-0.16
0.01,0.05,0.1,-0.16
0.01,0.05,0.1,-0.16
0.01,0.06,0.1,-0.17
0.01,0.05,0.0,0.02
0.02,0.05,0.060000000000000005,0.09
0.02,0.04,0.05,0.08
0.01,0.05,0.0625,0.07
0.01,0.03,0.026000000000000002,0.06
0.021333333333333333,0.05,0.025,0.06
0.020666666666666667,0.04,0.0,0.07
0.04,0.02,0.0,0.07
0.0,0.03,0.0,0.08
0.0,0.03,0.0,0.08
0.0,0.03,0.0,0.09
0.0,0.04,0.0,0.09
0.0,0.04,0.0,0.08
0.0,0.04,0.0,0.0
0.0,0.04,0.0,-0.03
0.0,0.04,0.0,-0.02
0.0,0.05,0.0,-0.05
0.0,0.04,0.0,-0.05
0.01,0.05,0.0,-0.02
0.01,0.05,0.02666666666666667,-0.06
0.01,0.05,0.0,-0.12
0.02,0.05,0.0,-0.14
0.02,0.06,0.0,-0.14
0.02,0.06,0.0,-0.16
0.01,0.05,0.018750000000000003,-0.02
0.02,0.04,0.011428571428571429,0.09
0.01,0.04,0.008333333333333333,0.08
0.02,0.02,0.016666666666666666,0.06
0.03,0.03,0.0075,0.05
0.04,0.01,0.03333333333333333,0.05
0.04,0.01,0.0,0.05
0.03,0.01,0.0,0.06
0.01,0.01,0.0,0.06
-0.01,0.02,0.0,0.06
-0.01,0.03,0.0,0.08
0.0,0.03,0.0,0.07
0.01,0.04,0.0,-0.04
0.01,0.05,0.0,-0.13
0.02,0.05,0.0,-0.15
0.02,0.05,0.0,-0.16
0.03,0.05,0.0,-0.16
0.03,0.06,0.0,-0.17
0.03,0.05,0.0,-0.16
0.03,0.06,0.0,-0.15
0.04,0.05,0.0,-0.14
0.04,0.06,0.0,-0.14
0.04,0.06,0.0,-0.15
0.04,0.06,0.0,-0.14
0.02,0.04,0.0,-0.14
0.02,0.04,0.08,-0.01
0.02,0.02,0.05,0.06
0.02,0.02,0.05,0.04
0.03,0.01,0.03,0.03
0.04,0.0,0.1,0.03
0.04,0.0,0.06727272727272728,0.03
0.03,0.0,0.0,0.04
0.0,0.0,0.0,0.04
-0.01,0.01,0.0,0.05
-0.01,0.02,0.05,0.07
0.0,0.03,0.1,0.08
0.01,0.04,0.1,0.08
0.01,0.03,0.1,0.03
0.02,0.04,0.1,-0.06
0.03,0.04,0.1,-0.15
0.03,0.05,0.1,-0.17
0.03,0.05,0.1,-0.17
0.02,0.06,0.1,-0.16
0.01,0.05,0.1,-0.15
0.01,0.06,0.1,-0.14
0.02,0.05,0.08,-0.14
0.02,0.06,0.1,-0.14
0.02,0.05,0.05,-0.14
0.01,0.05,0.0788888888888889,-0.13
0.01,0.04,0.1557142857142857,-0.01
0.0,0.03,0.13833333333333334,0.07
-0.01,0.04,0.16,0.06
0.0,0.02,0.12,0.05
0.01,0.02,0.15000000000000002,0.05
0.02,0.02,0.14,0.05
-0.018888888888888886,0.02,0.06833333333333334,0.06
-0.02125,0.01,0.05714285714285715,0.07
0.0016666666666666668,0.02,0.033,0.07
0.03166666666666667,0.02,0.0,0.08
0.05800000000000001,0.03,0.0,0.08
0.0775,0.02,0.0,0.07
0.006666666666666667,0.04,0.0,0.05
0.013333333333333334,0.03,0.016666666666666666,0.0
0.016666666666666666,0.05,0.019230769230769232,-0.03
0.0575,0.04,0.02692307692307692,-0.07
0.0225,0.05,0.04307692307692308,-0.14
-0.0225,0.05,0.0,-0.16
0.057499999999999996,0.06,0.0,-0.17
0.02,0.05,0.0,-0.16
0.0925,0.06,0.0,-0.14
0.08750000000000001,0.06,0.15,-0.14
0.0675,0.06,0.12,-0.13
0.060000000000000005,0.05,0.08888888888888889,-0.13
0.016666666666666666,0.04,0.16624999999999998,-0.01
0.095,0.03,0.16,0.07
0.10250000000000001,0.02,0.19999999999999998,0.05
0.02,0.02,0.13833333333333334,0.04
0.03,0.02,0.13,0.04
0.076,0.02,0.12833333333333333,0.05
0.0025000000000000022,0.0,0.0825,0.05
-0.065,0.01,0.0788888888888889,0.06
-0.06333333333333334,0.01,0.0,0.06
0.0,0.03,0.0,0.08
0.020000000000000004,0.03,0.03,0.09
0.0225,0.04,0.1,0.05
0.01,0.04,0.1,-0.08
0.02,0.05,0.1,-0.16
0.025,0.04,0.1,-0.18
0.07666666666666667,0.05,0.1,-0.17
0.03,0.04,0.03,-0.17
-0.03333333333333333,0.05,0.0,-0.17
0.07333333333333333,0.04,0.0,-0.17
0.025,0.05,0.0,-0.17
0.11666666666666665,0.05,0.03,-0.17
0.11,0.05,0.1,-0.17
0.08333333333333333,0.04,0.0,-0.16
0.07666666666666667,0.05,0.05,0.05
0.015,0.04,0.3,0.07
0.0975,0.03,0.3,0.06
0.1075,0.03,0.3,0.04
0.023333333333333334,0.02,0.25,0.03
0.03,0.01,0.3,0.03
0.076,0.01,0.28,0.03
0.004999999999999996,0.01,0.23,0.04
-0.0625,0.01,0.28,0.05
-0.05666666666666667,0.02,0.23,0.05
0.004999999999999996,0.01,0.05,0.06
0.022500000000000003,0.02,0.05,0.07
0.024999999999999998,0.02,0.0,0.07
0.015,0.03,0.0,0.07
0.02,0.03,0.0,0.07
0.03,0.07,0.05,0.07
0.07666666666666667,0.04,0.15,0.07
0.03,0.04,0.28,0.08
-0.03,0.05,0.28,0.08
0.08,0.05,0.1,0.08
0.034999999999999996,0.04,0.18,0.07
0.12333333333333334,0.04,0.1,0.07
0.11666666666666668,0.05,0.18,0.08
0.08666666666666667,0.05,0.15,0.08
0.08666666666666667,0.05,0.23,0.08
0.006666666666666665,0.05,0.38,0.08
0.01666666666666667,0.03,0.25,0.07
-0.007142857142857147,0.04,0.3,0.06
-0.06833333333333334,0.02,0.15,0.05
-0.03285714285714286,0.02,0.2,0.05
-0.05,0.02,0.28,0.04
-0.29,0.01,0.18,0.05
-0.2,0.01,0.12,0.05
0.010000000000000004,0.01,0.1,0.06
0.18,0.03,0.03,0.06
0.27,0.03,0.0,0.06
0.29,0.04,0.0,0.0
0.07625000000000001,0.03,0.0,-0.13
0.12374999999999999,0.04,0.0,-0.18
0.12499999999999999,0.04,0.0,-0.19
0.17,0.04,0.0,-0.18
0.03,0.04,0.0,-0.17
-0.15,0.04,0.0,-0.17
0.18,0.04,0.0,-0.17
0.1377777777777778,0.05,0.0,-0.17
0.29,0.04,0.0,-0.16
0.27,0.04,0.0,-0.16
0.19,0.04,0.05,-0.17
0.2,0.05,0.25,-0.08
0.23555555555555557,0.04,0.3,0.06
0.35,0.04,0.25,0.06
0.38,0.03,0.28,0.05
0.15000000000000002,0.02,0.28,0.04
0.11545454545454548,0.01,0.18,0.03
0.33,0.0,0.18,0.03
0.24,0.01,0.12,0.04
-0.07,0.01,0.08,0.05
-0.17,0.02,0.0,0.05
-0.16,0.01,0.03,0.06
-0.19,0.03,0.0,0.06
-0.22,0.03,0.0,-0.04
-0.10571428571428572,0.06,0.05,-0.13
-0.10999999999999999,0.06,0.35,-0.15
-0.09399999999999999,0.07,0.28,-0.07
-0.027999999999999997,0.03,0.1,-0.03
-0.0225,0.04,0.03,0.04
-0.009999999999999995,0.04,0.0,0.04
0.10333333333333333,0.05,0.0,0.04
0.07,0.05,0.0,0.01
0.11499999999999999,0.05,0.0,0.0
0.096,0.05,0.0,0.0
0.06999999999999999,0.05,0.0,0.02
0.06875,0.04,0.0,0.1
0.04625,0.03,0.0,0.13
0.02,0.03,0.03,0.12
0.04,0.01,0.0,0.11
0.04,0.02,0.1,0.1
0.04,0.0,0.05,0.1
0.04,0.01,0.05,0.11
0.04,0.0,0.08,0.11
0.02,0.01,0.0,0.12
0.01,0.01,0.04000000000000001,0.12
0.01,0.03,0.0,0.13
0.01,0.03,0.0,0.13
0.02,0.04,0.0,0.13
0.02,0.03,0.0,0.12
0.02,0.04,0.0,0.08
0.03,0.03,0.0,0.01
0.03,0.04,0.0,-0.15
0.03,0.04,0.0,-0.17
0.04,0.05,0.0,-0.18
0.05,0.04,0.0,-0.18
0.06,0.05,0.0,-0.18
0.06,0.05,0.0,-0.17
0.06,0.05,0.0,-0.13
0.05,0.05,0.0,-0.15
0.05,0.04,0.0,-0.17
0.06,0.03,0.12,-0.05
0.07,0.02,0.23,0.1
0.08,0.02,0.28,0.09
0.09,0.0,0.1,0.08
0.08,0.01,0.12,0.07
0.08,-0.01,0.18,0.08
0.08,0.0,0.25,0.08
0.04,0.0,0.15,0.08
0.05,0.02,0.0,0.09
0.04,0.01,0.0,0.1
0.05,0.03,0.0,0.11
0.046363636363636364,0.03,0.0,0.11
0.0475,0.04,0.0,0.11
0.05,0.03,0.0,0.1
0.05333333333333334,0.04,0.0,0.1
0.07666666666666667,0.03,0.0,0.11
0.052000000000000005,0.05,0.03,0.12
0.022000000000000006,0.04,0.0,0.12
0.08833333333333333,0.04,0.0,0.12
0.06833333333333334,0.04,0.0,0.12
0.0975,0.04,0.03,0.12
0.09222222222222222,0.04,0.0,-0.04
0.07999999999999999,0.05,0.2,-0.14
0.08,0.04,0.25,-0.17
0.05,0.03,0.0,-0.16
0.06,0.02,0.0,0.09
0.07,0.01,0.2,0.13
0.07,0.02,0.3,0.12
0.05,0.04,0.38,0.12
0.05,0.05,0.33,0.13
0.05,0.04,0.3,0.13
0.04,0.05,0.1,0.13
0.04,0.02,0.03,0.13
0.05,0.04,0.05,0.13
0.05,0.06,0.07875,0.13
0.04,0.05,0.4,0.14
0.05,0.03,0.05,0.13
0.06,0.04,0.0,0.14
0.07,0.03,0.0,0.13
0.07,0.04,0.0,0.13
0.07,0.04,0.0,0.12
0.08,0.05,0.0,0.05
0.08,0.05,0.0,-0.1
0.08,0.06,0.0,-0.17
0.09,0.06,0.0,-0.17
0.09,0.06,0.0,-0.17
0.08,0.05,0.0,-0.15
0.08,0.04,0.0,-0.1
0.08,0.03,0.015,0.11
0.08,0.02,0.0325,0.11
0.09,0.02,0.06857142857142857,0.09
0.09,0.0,0.07142857142857142,0.08
0.1,0.01,0.07857142857142858,0.08
0.1,0.01,0.08,0.09
0.09,0.0,0.0,0.09
0.06,0.0,0.027777777777777776,0.09
0.05,0.02,0.0,0.1
0.05,0.01,0.0,0.11
0.05,0.03,0.0,0.11
0.06,0.03,0.0,0.11
0.06,0.04,0.0,0.08
0.06,0.04,0.0,-0.04
0.06,0.05,0.0,-0.15
0.06,0.04,0.0,-0.18
0.06,0.05,0.0,-0.18
0.07,0.04,0.0,-0.18
0.07,0.05,0.0,-0.16
0.07,0.05,0.0,-0.15
0.07,0.05,0.0,-0.14
0.07,0.06,0.0,-0.15
0.07,0.05,0.0,-0.14
0.06,0.04,0.022727272727272728,-0.14
0.06,0.03,0.017142857142857144,-0.02
0.06,0.02,0.046,0.1
0.07,0.02,0.12000000000000001,0.09
0.09,0.02,0.1,0.08
0.09,0.0,0.125,0.07
0.08,0.01,0.10200000000000001,0.08
0.07,0.01,0.07857142857142858,0.08
0.05,0.0,0.03125,0.09
0.060000000000000005,0.01,0.0,0.09
0.05,0.02,0.0,0.1
0.06,0.03,0.0,0.11
0.06,0.04,0.0,0.11
0.07,0.03,0.0,0.08
0.07,0.04,0.0,0.01
0.07,0.04,0.0,-0.13
0.08,0.05,0.0,-0.18
0.07,0.04,0.0,-0.18
0.07,0.04,0.0,-0.18
0.07,0.04,0.0,-0.18
0.07,0.05,0.0,-0.18
0.08,0.05,0.0,-0.18
0.08,0.05,0.0,-0.16
0.08,0.05,0.0,-0.14
0.07,0.04,0.0,-0.14
0.07,0.03,0.0,0.09
0.07,0.02,0.0,0.09
0.08,0.01,0.04,0.08
0.08,0.0,0.06,0.07
0.07,0.01,0.095,0.07
0.08,0.0,0.066,0.07
0.06,0.0,0.04285714285714286,0.08
0.04,0.0,0.0125,0.08
0.04,0.01,0.0,0.09
0.05,0.01,0.0,0.09
0.05,0.03,0.0,0.1
0.05,0.03,0.0,0.09
0.06,0.04,0.0,0.09
0.07,0.03,0.0,0.08
0.07,0.04,0.0,0.04
0.07,0.04,0.0,-0.05
0.06,0.04,0.0,-0.09
0.07,0.04,0.0,-0.09
0.07,0.05,0.0,-0.1
0.07,0.05,0.0,-0.13
0.07,0.05,0.0,-0.11
0.07,0.05,0.0,-0.12
0.07,0.05,0.0,-0.17
0.07,0.04,0.0,0.0
0.07,0.03,0.0,0.09
0.07,0.03,0.0,0.08
0.07,0.01,0.0,0.07
0.08,0.01,0.0,0.06
0.08,0.01,0.0,0.05
0.08,0.01,0.0,0.06
0.07,-0.01,0.0,0.06
0.04,0.01,0.0,0.06
0.05,0.0,0.0,0.07
0.05,0.02,0.0,0.08
0.05,0.02,0.0,0.08
0.05,0.03,0.0,0.07
0.05,0.03,0.0,0.04
0.06,0.04,0.0,0.02
0.07,0.04,0.0,-0.08
0.07,0.04,0.0,-0.15
0.07,0.04,0.0,-0.17
0.07,0.04,0.0,-0.18
0.07,0.05,0.0,-0.17
0.07,0.05,0.0,-0.16
0.07,0.05,0.0,-0.14
0.07,0.05,0.0,-0.14
0.07,0.05,0.0,-0.14
0.07,0.03,0.0,-0.12
0.07,0.03,0.0,0.07
0.07,0.02,0.0,0.06
0.08,0.01,0.0,0.05
0.08,0.0,0.0,0.03
0.08,0.0,0.0,0.03
0.08,-0.02,0.0,0.03
0.07,-0.01,0.0,0.04
0.04,-0.02,0.0,0.05
0.04,0.01,0.0,0.06
0.04,0.01,0.0,0.07
0.04,0.02,0.0,0.08
0.04,0.02,0.0,0.08
0.04,0.03,0.0,0.08
0.05,0.03,0.0,0.06
0.05,0.04,0.0,0.01
0.05,0.04,0.0,-0.08
0.06,0.04,0.0,-0.16
0.06,0.04,0.0,-0.17
0.07,0.04,0.0,-0.18
0.07,0.05,0.0,-0.16
0.06,0.05,0.0,-0.15
0.06,0.05,0.0,-0.15
0.07,0.04,0.0,-0.14
0.07,0.04,0.0,-0.13
0.06,0.02,0.0,0.07
0.08,0.02,0.0,0.05
0.08,0.0,0.0,0.04
0.08,0.0,0.0,0.03
0.08,-0.01,0.0,0.03
0.08,-0.02,0.0,0.03
0.07,-0.02,0.0,0.04
0.05,0.0,0.0,0.05
0.04,0.0,0.0,0.06
0.04,0.01,0.0,0.07
0.04,0.01,0.0,0.07
0.04,0.03,0.0,0.07
0.05,0.03,0.0,0.02
0.05,0.03,0.0,-0.02
0.05,0.03,0.0,0.03
0.05,0.04,0.0,0.05
0.05,0.03,0.0,0.05
0.05,0.04,0.0,0.05
0.05,0.04,0.0,0.03
0.06,0.03,0.0,0.06
0.06,0.04,0.0,0.06
0.07,0.03,0.0,0.05
0.07,0.04,0.0,0.06
0.06,0.02,0.0,-0.06
0.06,0.02,0.0,-0.19
0.08,0.01,0.0,-0.01
0.09,0.01,0.02142857142857143,0.06
0.09,0.0,0.04,0.05
0.08,-0.01,0.016666666666666666,0.05
0.09,-0.01,0.0,0.06
0.08,0.0,0.0125,0.06
0.05,0.0,0.013333333333333332,0.07
0.04,0.0,0.0,0.08
0.04,0.0,0.0,0.09
0.05,0.02,0.0,0.09
0.05,0.02,0.0,0.09
0.05,0.03,0.0,0.09
0.06,0.03,0.0,0.08
0.06,0.03,0.0,-0.01
0.07,0.04,0.0,-0.16
0.06,0.04,0.0,-0.18
0.06,0.04,0.0,-0.18
0.06,0.05,0.0,-0.18
0.07,0.05,0.0,-0.18
0.06,0.04,0.0,-0.17
0.06,0.05,0.0,-0.17
0.06,0.05,0.0,-0.16
0.05,0.04,0.0,-0.1
0.05,0.02,0.0,0.09
0.07,0.03,0.028571428571428574,0.07
0.08,0.01,0.0375,0.05
0.08,0.0,0.07,0.04
0.09,0.0,0.03333333333333333,0.04
0.09,0.0,0.0,0.04
0.08,0.0,0.014285714285714287,0.05
0.05,0.0,0.013333333333333332,0.06
0.04,0.0,0.0,0.06
0.04,0.02,0.0,0.07
0.04,0.02,0.0,0.07
0.05,0.03,0.0,0.05
0.05,0.03,0.0,-0.06
0.06,0.03,0.0,-0.16
0.07,0.04,0.0,-0.18
0.045454545454545456,0.04,0.0,-0.17
0.046,0.04,0.0,-0.18
0.04666666666666667,0.04,0.0,-0.18
0.04625,0.05,0.0,-0.17
0.04857142857142858,0.04,0.0,-0.18
0.041666666666666664,0.05,0.0,-0.18
0.043333333333333335,0.04,0.0,-0.18
0.045000000000000005,0.05,0.0,-0.16
0.041666666666666664,0.03,0.0,-0.15
0.041666666666666664,0.03,0.0,-0.01
0.05714285714285715,0.01,0.0,0.05
0.06,0.01,0.015,0.04
0.061111111111111116,-0.01,0.031111111111111114,0.02
0.05500000000000001,-0.01,0.0125,0.02
0.04909090909090908,-0.02,0.0,0.02
0.07,-0.02,0.0,0.03
0.05,-0.01,0.0,0.04
0.04,-0.01,0.0,0.05
0.04,0.0,0.0,0.07
0.04,0.0,0.0,0.07
0.05,0.01,0.0,0.07
0.05,0.01,0.0,0.07
0.05,0.02,0.0,0.07
0.05,0.02,0.0,0.07
0.05,0.03,0.0,0.07
0.05,0.02,0.0,0.07
0.05,0.03,0.0,0.08
0.05,0.03,0.0,0.09
0.06,0.04,0.0,0.08
0.06,0.03,0.0,0.08
0.06,0.04,0.0,0.08
0.06,0.03,0.03,0.03
0.06,0.02,0.0,-0.15
0.06,0.01,0.0,-0.08
0.06,0.01,0.2,0.11
0.07,0.02,0.15,0.12
0.08,0.0,0.28,0.11
0.05,0.0,0.1,0.13
0.01,0.01,0.0890909090909091,0.14
0.0,0.0,0.1,0.12
0.0,-0.01,0.12,0.12
0.0,0.0,0.03,0.12
0.0,0.01,0.0,0.13
0.01,0.02,0.0,0.13
0.01,0.02,0.0,0.13
0.01,0.02,0.03,0.13
0.01,0.02,0.0,0.11
0.01,0.03,0.0,0.04
0.01,0.02,0.0,0.07
0.01,0.03,0.0,-0.17
0.02,0.03,0.03,-0.18
0.01,0.04,0.03,-0.19
0.01,0.03,0.1,-0.18
0.01,0.04,0.03,-0.17
0.01,0.03,0.0,-0.08
0.01,0.04,0.0,0.11
0.01,0.03,0.0,0.12
0.02,0.04,0.01625,0.12
0.03,0.02,0.032857142857142856,0.12
0.02,0.01,0.024999999999999998,0.11
0.03,0.01,0.08600000000000001,0.11
0.03,0.02,0.05,0.11
0.01,0.02,0.0,-0.07
0.0,0.04,0.049999999999999996,-0.15
-0.01,0.04,0.05,-0.14
-0.01,0.04,0.15,-0.15
-0.01,0.02,0.0,-0.19
0.0,0.03,0.0,-0.17
-0.01,0.03,0.1,-0.16
0.0,0.03,0.03,-0.16
0.0,0.03,0.0,-0.16
0.01,0.04,0.0,-0.17
0.0,0.05,0.0,-0.17
0.0,0.04,0.0,-0.17
0.0,0.05,0.0,-0.16
0.0,0.04,0.0,-0.16
0.0,0.05,0.0,-0.15
0.0,0.04,0.0,-0.15
0.0,0.06,0.0,-0.15
0.0,0.04,0.0,-0.16
0.0,0.04,0.0,0.04
0.0,0.03,0.0,0.1
0.01,0.02,0.025,0.09
0.02,0.01,0.0,0.08
0.03,0.01,0.05600000000000001,0.07
0.02,0.0,0.02,0.06
0.02,-0.01,0.0,0.07
0.01,-0.01,0.014285714285714287,0.07
-0.01,0.01,0.015,0.08
-0.01,0.0,0.0,0.09
-0.01,0.01,0.0,0.1
-0.01,0.01,0.0,0.1
-0.01,0.02,0.0,0.1
-0.01,0.02,0.0,0.1
0.0,0.03,0.0,0.09
0.0,0.04,0.0,0.05
0.0,0.02,0.0,-0.09
0.0,0.04,0.0,-0.17
0.01,0.04,0.0,-0.17
0.01,0.05,0.0,-0.17
0.01,0.04,0.0,-0.17
0.01,0.06,0.0025,-0.17
0.01,0.05,0.0,-0.16
0.01,0.05,0.003333333333333333,-0.15
0.0,0.03,0.00375,-0.13
-0.01,0.04,0.0,0.09
-1.97,0.03,0.06666666666666667,0.09
-1.85,0.04,0.0375,0.08
-1.44,0.02,0.28,0.07
-1.23,0.03,0.03333333333333333,0.07
-1.16,0.0,0.0,0.07
-1.19,0.0,0.025,0.08
-1.24,0.01,0.024,0.08
-1.24,0.01,0.02,0.08
-1.23,0.02,0.0,0.09
-1.24,0.03,0.0,0.08
-1.25,0.03,0.0,0.01
-1.22,0.02,0.0,-0.14
-1.19,0.04,0.0,-0.18
-1.21,0.03,0.0,-0.17
-1.22,0.04,0.0,-0.17
-1.22,0.04,0.0,-0.16
-1.22,0.04,0.0,-0.16
-1.22,0.04,0.0,-0.16
-1.21,0.05,0.0,-0.17
-1.2,0.05,0.0,-0.16
-1.2,0.06,0.0,-0.17
-1.21,0.05,0.0,-0.15
-1.21,0.04,0.00375,-0.12
0.04,0.03,0.0,0.08
0.04,0.03,0.0,0.07
0.04,0.01,0.0,0.06
0.06,0.02,0.0,0.05
-0.53,0.02,0.0,0.05
0.07,0.01,0.0,0.05
0.05,-0.01,0.0,0.06
0.02,0.0,0.0,0.06
0.02,0.0,0.016666666666666666,0.06
0.02,0.01,0.0,0.07
0.02,0.03,0.0,0.08
0.02,0.03,0.0,0.06
0.02,0.04,0.0,0.0
0.02,0.03,0.0,-0.11
0.03,0.04,0.0,-0.17
0.03,0.04,0.0,-0.18
0.04,0.05,0.0,-0.18
0.04,0.04,0.0,-0.17
0.04,0.05,0.0,-0.17
0.04,0.04,0.0,-0.17
0.05,0.05,0.0,-0.16
0.05,0.05,0.0,-0.15
0.04,0.05,0.0,-0.15
0.04,0.04,0.0,-0.09
0.04,0.03,0.0,0.06
0.04,0.0,0.0,0.05
0.06,0.01,0.0,0.04
0.07,0.0,0.0,0.03
0.07,-0.01,0.0,0.02
0.07,-0.02,0.0,0.02
0.06,-0.02,0.0,0.03
0.03,-0.01,0.0,0.04
0.02,0.0,0.0,0.05
0.02,0.01,0.0,0.06
0.03,0.01,0.0,0.07
0.03,0.02,0.0,0.06
0.04,0.02,0.0,0.02
0.04,0.03,0.0,-0.03
0.04,0.03,0.0,-0.08
0.04,0.04,0.0,-0.14
0.05,0.03,0.0,-0.18
0.06,0.05,0.0,-0.17
0.05,0.04,0.0,-0.16
0.04,0.05,0.0,-0.16
0.04,0.04,0.0,-0.16
0.05,0.05,0.0,-0.17
0.04,0.04,0.0,-0.15
0.03,0.03,0.03,-0.07
0.04,0.02,0.003333333333333333,0.05
0.05,0.02,0.00375,0.05
0.06,0.0,0.0,0.03
0.06,0.0,0.006,0.02
0.06,-0.02,0.0,0.01
0.05,-0.02,0.0,0.01
0.05,-0.03,0.0,0.02
0.03,-0.02,0.0,0.03
0.01,-0.01,0.0,0.03
0.01,0.0,0.0,0.05
0.02,0.01,0.0,0.06
0.02,0.01,0.0,0.06
0.02,0.01,0.0,0.05
0.02,0.01,0.0,0.05
0.02,0.02,0.0,0.05
0.02,0.01,0.0,0.04
0.02,0.03,0.0,0.04
0.03,0.02,0.0,0.04
0.03,0.03,0.0,0.04
0.03,0.03,0.0,0.02
0.04,0.03,0.0,0.01
0.04,0.03,0.0,0.01
0.03,0.03,0.0,0.05
0.02,0.02,0.0075,0.05
0.03,0.02,0.0,0.04
0.05,-0.01,0.0,0.02
0.05,-0.01,0.0,0.01
0.05,-0.02,0.0,0.0
0.04,-0.01,0.0,-0.01
0.03,-0.03,0.0,0.0
0.04,-0.03,0.0,0.01
0.03,-0.04,0.0,0.01
0.01,-0.03,0.0,0.03
0.01,-0.01,0.0,0.04
0.03,0.0,0.0,0.05
0.03,0.01,0.0,0.06
0.03,0.01,0.0,0.06
0.04,0.02,0.0,0.05
0.04,0.02,0.0,0.02
0.05,0.03,0.0,-0.02
0.05,0.02,0.0,-0.04
0.04,0.03,0.0,-0.06
0.05,0.03,0.0,-0.09
0.05,0.04,0.0,-0.07
0.06,0.03,0.0,-0.08
0.06,0.04,0.0,-0.12
0.05,0.03,0.0,-0.06
0.03,0.02,0.0,0.04
0.03,0.02,0.0,0.04
0.06,0.01,0.0,0.03
0.06,0.02,0.0,0.02
0.06,-0.01,0.0,0.02
0.05,-0.01,0.0,0.01
0.05,-0.01,0.0,0.02
0.04,-0.01,0.0,0.04
0.03,0.0,0.0,0.04
0.02,0.0,0.0,0.05
0.02,-0.01,0.0,0.06
0.03,0.01,0.0,0.06
0.02,0.0,0.0,0.06
0.02,0.02,0.0,0.07
0.02,0.01,0.0,0.07
0.02,0.02,0.0,0.07
0.01,0.02,0.0,0.08
0.02,0.03,0.0,0.08
0.02,0.02,0.0,0.09
0.02,0.04,0.0,0.09
0.02,0.02,0.0,0.07
0.02,0.05,0.0,0.04
0.01,0.03,0.0,0.01
0.01,0.04,0.0,0.03
0.01,0.02,0.005,0.07
0.02,0.03,0.0,0.06
0.03,0.02,0.0,0.05
0.04,-0.01,0.0,0.03
0.05,0.01,0.0,0.03
0.05,0.02,0.0,0.03
0.05,-0.02,0.0,0.03
0.05,0.0,0.0,0.04
0.0,-0.02,0.0,0.05
0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.07
